mode,window,layer,layer_name,lag,n,segment_count,segment_lengths,segment_boundaries,r,pearson_p,pearson_p_status,bootstrap_p,bootstrap_ci,holm_p,inferential_eligible,support_status,ess,ess_status,paired_capex_range,paired_revenue_range
split_descriptive,late,facilities,廠務,4,21,1,[21],"[{""end_capex_quarter"":""2025Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2020Q1"",""start_revenue_quarter"":""2021Q1""}]",0.049808481769221695,0.8302295974843834,ok,,,,False,descriptive_only,9.92752974260154,ok,2020Q1..2025Q1,2021Q1..2026Q1
split_descriptive,late,facilities,廠務,5,20,1,[20],"[{""end_capex_quarter"":""2024Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2020Q1"",""start_revenue_quarter"":""2021Q2""}]",0.43043345741287703,0.05816345948150034,ok,,,,False,descriptive_only,9.551691419863142,ok,2020Q1..2024Q4,2021Q2..2026Q1
split_descriptive,late,facilities,廠務,6,19,1,[19],"[{""end_capex_quarter"":""2024Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2020Q1"",""start_revenue_quarter"":""2021Q3""}]",0.5715891434314718,0.010567471577346171,ok,,,,False,descriptive_only,9.407895144513317,ok,2020Q1..2024Q3,2021Q3..2026Q1
split_descriptive,late,facilities,廠務,7,18,1,[18],"[{""end_capex_quarter"":""2024Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2020Q1"",""start_revenue_quarter"":""2021Q4""}]",0.7446008853830287,0.0003933144172933999,ok,,,,False,descriptive_only,9.863348764260103,ok,2020Q1..2024Q2,2021Q4..2026Q1
split_descriptive,late,facilities,廠務,8,17,1,[17],"[{""end_capex_quarter"":""2024Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2020Q1"",""start_revenue_quarter"":""2022Q1""}]",0.5674889449840927,0.017501659705745642,ok,,,,False,descriptive_only,10.620181364163383,ok,2020Q1..2024Q1,2022Q1..2026Q1
detrended_full,full,chip_design,晶片設計,0,29,1,[29],"[{""end_capex_quarter"":""2026Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q1""}]",0.17470441637470774,0.36470993716598926,ok,0.53128,"[-0.3656485295263636,0.7253097384163697]",1.0,False,ineligible,9.708053859024124,ok,2019Q1..2026Q1,2019Q1..2026Q1
detrended_full,full,chip_design,晶片設計,1,28,1,[28],"[{""end_capex_quarter"":""2025Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q2""}]",-0.10799402978983354,0.5843780119975489,ok,0.71176,"[-0.6334635731141963,0.7008452397621063]",1.0,False,ineligible,8.782025895211401,ok,2019Q1..2025Q4,2019Q2..2026Q1
detrended_full,full,chip_design,晶片設計,2,27,1,[27],"[{""end_capex_quarter"":""2025Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q3""}]",-0.33076297581041575,0.09195390770523672,ok,0.25391,"[-0.7840038540580694,0.632463521524242]",1.0,False,ineligible,8.353071339618774,ok,2019Q1..2025Q3,2019Q3..2026Q1
detrended_full,full,chip_design,晶片設計,3,26,1,[26],"[{""end_capex_quarter"":""2025Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q4""}]",-0.4497257449944811,0.021161041887783127,ok,0.11701,"[-0.80343416835066,0.38405905085394404]",1.0,False,ineligible,8.017058798533194,ok,2019Q1..2025Q2,2019Q4..2026Q1
detrended_full,full,chip_design,晶片設計,4,25,1,[25],"[{""end_capex_quarter"":""2025Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q1""}]",-0.4147806124525968,0.039241190326050286,ok,0.16367,"[-0.6579845714032468,0.26333219629869553]",1.0,False,ineligible,7.850833766726215,ok,2019Q1..2025Q1,2020Q1..2026Q1
detrended_full,full,chip_design,晶片設計,5,24,1,[24],"[{""end_capex_quarter"":""2024Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q2""}]",-0.3035381605520872,0.14932417851528001,ok,0.32691,"[-0.5095035704947443,0.17390669700610442]",1.0,False,ineligible,8.000129386806236,ok,2019Q1..2024Q4,2020Q2..2026Q1
detrended_full,full,chip_design,晶片設計,6,23,1,[23],"[{""end_capex_quarter"":""2024Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q3""}]",-0.2342183366376077,0.28206923781164495,ok,0.46111,"[-0.542283847076082,0.2383932685239734]",1.0,False,ineligible,8.611358746551021,ok,2019Q1..2024Q3,2020Q3..2026Q1
detrended_full,full,chip_design,晶片設計,7,22,1,[22],"[{""end_capex_quarter"":""2024Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q4""}]",-0.17744883444473808,0.42951294887658586,ok,0.5871,"[-0.6722660823782909,0.603067285001768]",1.0,False,ineligible,9.389533255037707,ok,2019Q1..2024Q2,2020Q4..2026Q1
detrended_full,full,chip_design,晶片設計,8,21,1,[21],"[{""end_capex_quarter"":""2024Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2021Q1""}]",-0.11497972881433247,0.6196893109066622,ok,0.7403,"[-0.6142882182851732,0.7579182383996405]",1.0,False,ineligible,9.910642844719122,ok,2019Q1..2024Q1,2021Q1..2026Q1
detrended_full,full,foundry,晶圓代工/台積電對照,0,29,1,[29],"[{""end_capex_quarter"":""2026Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q1""}]",0.5606819121590871,0.0015577464600108571,ok,0.01935,"[-0.2498398664794691,0.8719905217974293]",1.0,False,ineligible,12.906983985637975,ok,2019Q1..2026Q1,2019Q1..2026Q1
detrended_full,full,foundry,晶圓代工/台積電對照,1,28,1,[28],"[{""end_capex_quarter"":""2025Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q2""}]",0.5342252055080229,0.003408021878037616,ok,0.03604,"[-0.5646252486534964,0.8178316779037408]",1.0,False,ineligible,10.96319677409036,ok,2019Q1..2025Q4,2019Q2..2026Q1
detrended_full,full,foundry,晶圓代工/台積電對照,2,27,1,[27],"[{""end_capex_quarter"":""2025Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q3""}]",0.4292633285972959,0.025455425209006555,ok,0.10947,"[-0.44870730030716766,0.6516140677256202]",1.0,False,ineligible,10.328075837916648,ok,2019Q1..2025Q3,2019Q3..2026Q1
detrended_full,full,foundry,晶圓代工/台積電對照,3,26,1,[26],"[{""end_capex_quarter"":""2025Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q4""}]",0.2613825851267593,0.19711741484866183,ok,0.35675,"[-0.3933729833872979,0.5042002830546387]",1.0,False,ineligible,10.016367883637805,ok,2019Q1..2025Q2,2019Q4..2026Q1
detrended_full,full,foundry,晶圓代工/台積電對照,4,25,1,[25],"[{""end_capex_quarter"":""2025Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q1""}]",0.06547422742524853,0.7558426433535694,ok,0.82554,"[-0.4474653726505575,0.4368296315759707]",1.0,False,ineligible,9.816589184792097,ok,2019Q1..2025Q1,2020Q1..2026Q1
detrended_full,full,foundry,晶圓代工/台積電對照,5,24,1,[24],"[{""end_capex_quarter"":""2024Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q2""}]",-0.025577632497155306,0.9055652483918416,ok,0.93288,"[-0.5550975843684474,0.5841868714006659]",1.0,False,ineligible,9.546848655553637,ok,2019Q1..2024Q4,2020Q2..2026Q1
detrended_full,full,foundry,晶圓代工/台積電對照,6,23,1,[23],"[{""end_capex_quarter"":""2024Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q3""}]",-0.10840356720947532,0.622473188059505,ok,0.72598,"[-0.7212221463255474,0.6146717586384768]",1.0,False,ineligible,10.127076959073772,ok,2019Q1..2024Q3,2020Q3..2026Q1
detrended_full,full,foundry,晶圓代工/台積電對照,7,22,1,[22],"[{""end_capex_quarter"":""2024Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q4""}]",-0.16505240784056618,0.4629290640691198,ok,0.60304,"[-0.6558501017983085,0.4300909305697069]",1.0,False,ineligible,11.120669005294292,ok,2019Q1..2024Q2,2020Q4..2026Q1
detrended_full,full,foundry,晶圓代工/台積電對照,8,21,1,[21],"[{""end_capex_quarter"":""2024Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2021Q1""}]",-0.2233574093278473,0.3304305954269743,ok,0.49632,"[-0.6828447555548363,0.23294082461658178]",1.0,False,ineligible,12.10354042691581,ok,2019Q1..2024Q1,2021Q1..2026Q1
detrended_full,full,packaging,封測,0,27,1,[27],"[{""end_capex_quarter"":""2026Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q3"",""start_revenue_quarter"":""2019Q3""}]",0.6464724368213087,0.00026921348840456183,ok,0.0128,"[-0.08264922726558309,0.8611888880483827]",1.0,False,ineligible,8.096202382220572,ok,2019Q3..2026Q1,2019Q3..2026Q1
detrended_full,full,packaging,封測,1,27,1,[27],"[{""end_capex_quarter"":""2025Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q2"",""start_revenue_quarter"":""2019Q3""}]",0.7432244727980288,8.945616613325288e-06,ok,0.00198,"[0.2647533700040169,0.8701826733768792]",1.0,False,ineligible,7.861945645248774,ok,2019Q2..2025Q4,2019Q3..2026Q1
detrended_full,full,packaging,封測,2,27,1,[27],"[{""end_capex_quarter"":""2025Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q3""}]",0.5771934838774962,0.0016206598383536948,ok,0.0296,"[-0.16825677359189137,0.7321913716446945]",1.0,False,ineligible,7.849929064078724,ok,2019Q1..2025Q3,2019Q3..2026Q1
detrended_full,full,packaging,封測,3,26,1,[26],"[{""end_capex_quarter"":""2025Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q4""}]",0.6116890961083828,0.0008987848744730694,ok,0.02104,"[0.4276580161463062,0.7501337455398686]",1.0,False,ineligible,7.687884330570361,ok,2019Q1..2025Q2,2019Q4..2026Q1
detrended_full,full,packaging,封測,4,25,1,[25],"[{""end_capex_quarter"":""2025Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q1""}]",0.434179400268499,0.030111856703129252,ok,0.12215,"[0.1438048526383537,0.6208140300050028]",1.0,False,ineligible,7.6707267529878145,ok,2019Q1..2025Q1,2020Q1..2026Q1
detrended_full,full,packaging,封測,5,24,1,[24],"[{""end_capex_quarter"":""2024Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q2""}]",0.3517321593946361,0.09189393607035373,ok,0.23583,"[0.034322010704387014,0.6199812529846748]",1.0,False,ineligible,7.756921529042195,ok,2019Q1..2024Q4,2020Q2..2026Q1
detrended_full,full,packaging,封測,6,23,1,[23],"[{""end_capex_quarter"":""2024Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q3""}]",0.24436901489206234,0.26112354439280633,ok,0.44198,"[-0.20107857175203492,0.6155235236735283]",1.0,False,ineligible,7.840288915127003,ok,2019Q1..2024Q3,2020Q3..2026Q1
detrended_full,full,packaging,封測,7,22,1,[22],"[{""end_capex_quarter"":""2024Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q4""}]",0.001621275438054286,0.9942867659989945,ok,0.99642,"[-0.4363844151060018,0.5003250428197771]",1.0,False,ineligible,7.350005578582426,ok,2019Q1..2024Q2,2020Q4..2026Q1
detrended_full,full,packaging,封測,8,21,1,[21],"[{""end_capex_quarter"":""2024Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2021Q1""}]",-0.2669267298791568,0.24212764736705034,ok,0.49075,"[-0.6879842245366941,0.29095814576531187]",1.0,False,ineligible,6.908697903424149,ok,2019Q1..2024Q1,2021Q1..2026Q1
detrended_full,full,memory,記憶體,0,29,1,[29],"[{""end_capex_quarter"":""2026Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q1""}]",0.7020439028706164,2.1914270170265114e-05,ok,0.00314,"[0.3645928211078949,0.8839016101335015]",1.0,False,ineligible,10.656704074473122,ok,2019Q1..2026Q1,2019Q1..2026Q1
detrended_full,full,memory,記憶體,1,28,1,[28],"[{""end_capex_quarter"":""2025Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q2""}]",0.5341537451212143,0.00341313135910092,ok,0.03278,"[0.10871713854068511,0.7761440994337541]",1.0,False,ineligible,10.093939300520129,ok,2019Q1..2025Q4,2019Q2..2026Q1
detrended_full,full,memory,記憶體,2,27,1,[27],"[{""end_capex_quarter"":""2025Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q3""}]",0.36987698666555485,0.05756891306005625,ok,0.14948,"[-0.01822861096502928,0.7080150003061728]",1.0,False,ineligible,9.977652313920279,ok,2019Q1..2025Q3,2019Q3..2026Q1
detrended_full,full,memory,記憶體,3,26,1,[26],"[{""end_capex_quarter"":""2025Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q4""}]",0.20305609015806875,0.3197945318296869,ok,0.45404,"[-0.209333119217349,0.6291122006729902]",1.0,False,ineligible,9.812962556522134,ok,2019Q1..2025Q2,2019Q4..2026Q1
detrended_full,full,memory,記憶體,4,25,1,[25],"[{""end_capex_quarter"":""2025Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q1""}]",0.07487235892535878,0.7220684379899526,ok,0.80214,"[-0.40542162019380173,0.5208426309016235]",1.0,False,ineligible,9.571057378290083,ok,2019Q1..2025Q1,2020Q1..2026Q1
detrended_full,full,memory,記憶體,5,24,1,[24],"[{""end_capex_quarter"":""2024Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q2""}]",0.01742285466063134,0.9355982094531026,ok,0.95545,"[-0.518839524680066,0.38788549166904035]",1.0,False,ineligible,9.530255195850117,ok,2019Q1..2024Q4,2020Q2..2026Q1
detrended_full,full,memory,記憶體,6,23,1,[23],"[{""end_capex_quarter"":""2024Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q3""}]",-0.04768595486772001,0.8289387822237491,ok,0.88377,"[-0.5459183666878232,0.4021149556430306]",1.0,False,ineligible,9.66750855873071,ok,2019Q1..2024Q3,2020Q3..2026Q1
detrended_full,full,memory,記憶體,7,22,1,[22],"[{""end_capex_quarter"":""2024Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q4""}]",-0.07719598052629165,0.7327603785332767,ok,0.81672,"[-0.5568776273144183,0.6379505214309342]",1.0,False,ineligible,9.850256919890297,ok,2019Q1..2024Q2,2020Q4..2026Q1
detrended_full,full,memory,記憶體,8,21,1,[21],"[{""end_capex_quarter"":""2024Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2021Q1""}]",-0.2774318413592244,0.22338282579301866,ok,0.42473,"[-0.6721938859625628,0.500432143818639]",1.0,False,ineligible,9.760021092752007,ok,2019Q1..2024Q1,2021Q1..2026Q1
detrended_full,full,equipment,設備,0,29,1,[29],"[{""end_capex_quarter"":""2026Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q1""}]",0.30431204037729614,0.10849025904752213,ok,0.20676,"[-0.007751933023565151,0.5706126832852012]",1.0,False,ineligible,13.823260875852426,ok,2019Q1..2026Q1,2019Q1..2026Q1
detrended_full,full,equipment,設備,1,28,1,[28],"[{""end_capex_quarter"":""2025Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q2""}]",0.6565547857330671,0.00014798763516518044,ok,0.00124,"[0.4615509414983331,0.8106331135906207]",1.0,False,ineligible,14.424919227191731,ok,2019Q1..2025Q4,2019Q2..2026Q1
detrended_full,full,equipment,設備,2,27,1,[27],"[{""end_capex_quarter"":""2025Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q3""}]",0.6708307563803736,0.0001283752261162825,ok,0.00181,"[0.37171202197049713,0.8476302350550163]",1.0,False,ineligible,15.189695873700185,ok,2019Q1..2025Q3,2019Q3..2026Q1
detrended_full,full,equipment,設備,3,26,1,[26],"[{""end_capex_quarter"":""2025Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q4""}]",0.42211779586784076,0.03170755638623623,ok,0.08619,"[-0.23731570655968046,0.6983767177597661]",1.0,False,ineligible,15.32369526452659,ok,2019Q1..2025Q2,2019Q4..2026Q1
detrended_full,full,equipment,設備,4,25,1,[25],"[{""end_capex_quarter"":""2025Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q1""}]",0.4164164870379387,0.038395564650053615,ok,0.10105,"[0.08553847559379688,0.6526138123019318]",1.0,False,ineligible,13.66656703170533,ok,2019Q1..2025Q1,2020Q1..2026Q1
detrended_full,full,equipment,設備,5,24,1,[24],"[{""end_capex_quarter"":""2024Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q2""}]",-0.02780873011089041,0.8973685461136693,ok,0.91799,"[-0.5928911457399455,0.26221009832726]",1.0,False,ineligible,13.175080764189099,ok,2019Q1..2024Q4,2020Q2..2026Q1
detrended_full,full,equipment,設備,6,23,1,[23],"[{""end_capex_quarter"":""2024Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q3""}]",-0.05844632814023897,0.7910913761827258,ok,0.83627,"[-0.4243515868735137,0.36372895924744897]",1.0,False,ineligible,13.052802084380476,ok,2019Q1..2024Q3,2020Q3..2026Q1
detrended_full,full,equipment,設備,7,22,1,[22],"[{""end_capex_quarter"":""2024Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q4""}]",-0.09136634025779145,0.6859343064191712,ok,0.75538,"[-0.5056360180294907,0.4353378238748047]",1.0,False,ineligible,13.537317246339427,ok,2019Q1..2024Q2,2020Q4..2026Q1
detrended_full,full,equipment,設備,8,21,1,[21],"[{""end_capex_quarter"":""2024Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2021Q1""}]",-0.2950782624870592,0.19409458665198254,ok,0.35808,"[-0.5866355692208403,0.1046621512001746]",1.0,False,ineligible,12.144362313559178,ok,2019Q1..2024Q1,2021Q1..2026Q1
detrended_full,full,materials,材料,0,29,1,[29],"[{""end_capex_quarter"":""2026Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q1""}]",-0.18977910128466624,0.32411537650049105,ok,0.54909,"[-0.4106227212001627,0.4994072177473833]",1.0,False,ineligible,7.423058656738432,ok,2019Q1..2026Q1,2019Q1..2026Q1
detrended_full,full,materials,材料,1,28,1,[28],"[{""end_capex_quarter"":""2025Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q2""}]",0.03409626875440161,0.8632453202830871,ok,0.91746,"[-0.235603566743996,0.5365945349191159]",1.0,False,ineligible,7.280156704138169,ok,2019Q1..2025Q4,2019Q2..2026Q1
detrended_full,full,materials,材料,2,27,1,[27],"[{""end_capex_quarter"":""2025Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q3""}]",0.23022857272079916,0.24796866516962346,ok,0.47437,"[-0.08238552204644121,0.6486716761281398]",1.0,False,ineligible,7.452266845672877,ok,2019Q1..2025Q3,2019Q3..2026Q1
detrended_full,full,materials,材料,3,26,1,[26],"[{""end_capex_quarter"":""2025Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q4""}]",0.3563086175964302,0.07399657138351327,ok,0.25846,"[0.012942139079348419,0.7768435241700817]",1.0,False,ineligible,7.724637795859541,ok,2019Q1..2025Q2,2019Q4..2026Q1
detrended_full,full,materials,材料,4,25,1,[25],"[{""end_capex_quarter"":""2025Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q1""}]",0.4374884090235137,0.028740444530656682,ok,0.1618,"[0.07544888941152272,0.8000960199844346]",1.0,False,ineligible,7.742346585612211,ok,2019Q1..2025Q1,2020Q1..2026Q1
detrended_full,full,materials,材料,5,24,1,[24],"[{""end_capex_quarter"":""2024Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q2""}]",0.38801934618551315,0.06098632760603449,ok,0.22575,"[-0.08670542112394831,0.7078983611813863]",1.0,False,ineligible,7.839921475084503,ok,2019Q1..2024Q4,2020Q2..2026Q1
detrended_full,full,materials,材料,6,23,1,[23],"[{""end_capex_quarter"":""2024Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q3""}]",0.3571680550723271,0.0943068607418451,ok,0.28071,"[-0.2796931675272521,0.7295870478407491]",1.0,False,ineligible,8.000024006141896,ok,2019Q1..2024Q3,2020Q3..2026Q1
detrended_full,full,materials,材料,7,22,1,[22],"[{""end_capex_quarter"":""2024Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q4""}]",0.36981300563745695,0.09026743305001152,ok,0.28131,"[-0.3517887855043031,0.7910252234679286]",1.0,False,ineligible,7.837253243386625,ok,2019Q1..2024Q2,2020Q4..2026Q1
detrended_full,full,materials,材料,8,21,1,[21],"[{""end_capex_quarter"":""2024Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2021Q1""}]",0.31517418426643845,0.16403149365647687,ok,0.39501,"[-0.3578299099569926,0.6495760167709176]",1.0,False,ineligible,7.333929950264847,ok,2019Q1..2024Q1,2021Q1..2026Q1
detrended_full,full,power_cooling,電源散熱,0,29,1,[29],"[{""end_capex_quarter"":""2026Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q1""}]",0.3725263340420135,0.046573053060864456,ok,0.16124,"[0.0526253147165663,0.5757381554150983]",1.0,False,ineligible,9.734500166919057,ok,2019Q1..2026Q1,2019Q1..2026Q1
detrended_full,full,power_cooling,電源散熱,1,28,1,[28],"[{""end_capex_quarter"":""2025Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q2""}]",0.5058792167537643,0.006024902522034284,ok,0.06819,"[-0.025035474437865652,0.6788174612962018]",1.0,False,ineligible,9.062921604263192,ok,2019Q1..2025Q4,2019Q2..2026Q1
detrended_full,full,power_cooling,電源散熱,2,27,1,[27],"[{""end_capex_quarter"":""2025Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q3""}]",0.6579103734903666,0.0001916959228332532,ok,0.01139,"[0.08438118443900845,0.803944121167177]",1.0,False,ineligible,8.139035860102867,ok,2019Q1..2025Q3,2019Q3..2026Q1
detrended_full,full,power_cooling,電源散熱,3,26,1,[26],"[{""end_capex_quarter"":""2025Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2019Q4""}]",0.6901376931997728,9.563537552502865e-05,ok,0.00648,"[-0.09961036213719593,0.9002310101424222]",1.0,False,ineligible,7.833304316756415,ok,2019Q1..2025Q2,2019Q4..2026Q1
detrended_full,full,power_cooling,電源散熱,4,25,1,[25],"[{""end_capex_quarter"":""2025Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q1""}]",0.688248628817495,0.0001429836507249883,ok,0.00747,"[0.10799144720842474,0.8525095906045906]",1.0,False,ineligible,7.79848014831033,ok,2019Q1..2025Q1,2020Q1..2026Q1
detrended_full,full,power_cooling,電源散熱,5,24,1,[24],"[{""end_capex_quarter"":""2024Q4"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q2""}]",0.587840675536613,0.002521005251501916,ok,0.03553,"[0.07475233627689506,0.7668450621827397]",1.0,False,ineligible,7.873404089281971,ok,2019Q1..2024Q4,2020Q2..2026Q1
detrended_full,full,power_cooling,電源散熱,6,23,1,[23],"[{""end_capex_quarter"":""2024Q3"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q3""}]",0.42112889814271526,0.04536916744001252,ok,0.18732,"[0.09625642542184981,0.6658667769903385]",1.0,False,ineligible,7.909724808628583,ok,2019Q1..2024Q3,2020Q3..2026Q1
detrended_full,full,power_cooling,電源散熱,7,22,1,[22],"[{""end_capex_quarter"":""2024Q2"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2020Q4""}]",0.15065514548072254,0.5033530021769458,ok,0.67557,"[-0.1658809670472323,0.6292827590514645]",1.0,False,ineligible,7.856142117206863,ok,2019Q1..2024Q2,2020Q4..2026Q1
detrended_full,full,power_cooling,電源散熱,8,21,1,[21],"[{""end_capex_quarter"":""2024Q1"",""end_revenue_quarter"":""2026Q1"",""start_capex_quarter"":""2019Q1"",""start_revenue_quarter"":""2021Q1""}]",-0.1798352395153434,0.4353688039981543,ok,0.63957,"[-0.528822120197367,0.5859804263371471]",1.0,False,ineligible,7.505293698428202,ok,2019Q1..2024Q1,2021Q1..2026Q1
